time,ax,ay,az,atotal
0.019874095916748047,-0.01,0.0,0.07,0.07
0.02144002914428711,0.0,0.0,0.08,0.08
0.02315998077392578,-0.02,0.0,0.11,0.11
0.029891014099121094,0.06,-0.01,0.04,0.07
0.03987598419189453,0.08,-0.02,0.03,0.08
0.049955129623413086,-0.05,0.01,0.13,0.13
0.06034517288208008,-0.03,0.02,0.08,0.08
0.07025623321533203,0.01,-0.01,0.08,0.08
0.07985496520996094,-0.01,0.0,0.11,0.11
0.09014010429382324,0.0,-0.08,0.15,0.17
0.09978723526000977,0.13,-0.21,0.11,0.27
0.1100311279296875,0.14,-0.13,0.05,0.19
0.11972808837890625,0.01,-0.32,0.24,0.4
0.12988615036010742,0.12,-0.27,-0.05,0.29
0.13961005210876465,0.22,0.05,-0.15,0.27
0.14961004257202148,-0.11,0.14,0.29,0.34
0.15987014770507812,-0.05,0.15,0.02,0.15
0.1699519157409668,-0.01,0.35,-0.07,0.35
0.1794261932373047,-0.17,0.29,0.03,0.33
0.18943119049072266,-0.19,-0.02,0.25,0.31
0.1992180347442627,-0.08,0.04,0.07,0.11
0.2095050811767578,0.01,0.02,0.13,0.13
0.2192530632019043,0.0,0.01,0.1,0.1
0.2292952537536621,-0.06,0.02,0.07,0.09
0.2398991584777832,-0.07,0.02,0.13,0.14
0.2490692138671875,-0.03,0.01,0.1,0.1
0.2591080665588379,0.01,0.01,0.08,0.08
0.2692251205444336,0.02,0.02,0.08,0.08
0.278980016708374,0.0,0.12,0.02,0.12
0.28873705863952637,-0.07,0.33,0.06,0.34
0.29882001876831055,0.02,0.32,0.15,0.35
0.3088822364807129,0.06,0.2,0.13,0.24
0.3198690414428711,0.09,0.08,0.09,0.15
0.33022499084472656,0.02,-0.09,0.11,0.14
0.34005308151245117,-0.08,-0.26,0.16,0.31
0.34967899322509766,-0.09,-0.31,0.05,0.32
0.35992908477783203,-0.08,-0.23,0.13,0.27
0.37015604972839355,-0.11,-0.22,0.17,0.29
0.37953615188598633,-0.01,0.01,-0.05,0.05
0.3893470764160156,0.03,0.2,0.01,0.2
0.39972400665283203,-0.02,0.15,0.12,0.19
0.4094200134277344,0.04,-0.08,0.09,0.12
0.419666051864624,0.03,-0.35,0.2,0.4
0.42949390411376953,0.05,-0.01,0.08,0.09
0.4396331310272217,0.0,0.0,0.08,0.08
0.44919705390930176,-0.08,0.0,0.13,0.15
0.4597439765930176,-0.01,0.0,0.08,0.08
0.46916723251342773,0.04,-0.03,0.08,0.09
0.4792032241821289,0.04,-0.02,0.06,0.07
0.48917508125305176,-0.02,-0.02,0.11,0.11
0.4989900588989258,0.02,0.0,0.07,0.07
0.5092029571533203,-0.07,0.02,0.13,0.14
0.5189189910888672,0.0,0.02,0.06,0.06
0.5291461944580078,0.05,0.0,0.06,0.07
0.5388801097869873,0.02,0.01,0.07,0.07
0.548814058303833,-0.01,0.01,0.07,0.07
0.5591800212860107,-0.01,-0.02,0.1,0.1
0.5692281723022461,0.0,-0.01,0.1,0.1
0.5789570808410645,-0.05,-0.03,0.12,0.13
0.5886631011962891,-0.06,-0.02,0.12,0.13
0.598534107208252,-0.03,-0.02,0.11,0.11
0.6085541248321533,0.03,-0.02,0.04,0.05
0.6183600425720215,0.03,-0.02,0.06,0.06
0.6284821033477783,-0.02,0.01,0.1,0.1
0.638401985168457,0.01,0.02,0.07,0.07
0.6484241485595703,-0.01,0.02,0.11,0.11
0.6585469245910645,-0.01,0.03,0.09,0.09
0.6688179969787598,-0.01,0.03,0.06,0.06
0.6781959533691406,-0.01,0.02,0.1,0.1
0.6881041526794434,0.03,0.01,0.07,0.07
0.6981260776519775,0.01,-0.01,0.08,0.08
0.7085661888122559,-0.02,0.0,0.08,0.08
0.7180290222167969,-0.02,-0.03,0.1,0.1
0.728060245513916,-0.02,-0.03,0.1,0.1
0.7379970550537109,0.02,-0.04,0.07,0.08
0.7482571601867676,0.02,-0.05,0.08,0.09
0.7580111026763916,-0.01,-0.02,0.09,0.09
0.7683150768280029,-0.04,0.0,0.12,0.12
0.7778129577636719,-0.01,0.01,0.08,0.08
0.7877769470214844,-0.01,0.01,0.08,0.08
0.7974870204925537,0.01,0.01,0.1,0.1
0.8078770637512207,0.01,0.01,0.08,0.08
0.8174629211425781,-0.01,0.01,0.07,0.07
0.8275880813598633,-0.02,0.0,0.11,0.11
0.837684154510498,0.01,0.0,0.08,0.08
0.8473610877990723,0.0,-0.01,0.08,0.08
0.8579001426696777,-0.01,-0.01,0.09,0.09
0.8677401542663574,-0.03,0.0,0.11,0.11
0.8771600723266602,-0.02,0.0,0.11,0.11
0.8871722221374512,-0.01,0.0,0.1,0.1
0.8972001075744629,-0.02,0.01,0.08,0.08
0.907386064529419,0.0,0.01,0.09,0.09
0.9170980453491211,0.0,-0.01,0.1,0.1
0.9273021221160889,-0.01,-0.01,0.08,0.08
0.9372482299804688,-0.01,-0.03,0.09,0.09
0.9470820426940918,-0.02,-0.03,0.09,0.09
0.9576969146728516,-0.01,-0.01,0.1,0.1
0.9671711921691895,0.01,0.0,0.09,0.09
0.9767632484436035,-0.01,0.02,0.06,0.06
0.9869980812072754,-0.02,0.03,0.09,0.09
0.9969580173492432,0.01,0.02,0.09,0.09
1.0069141387939453,-0.01,0.02,0.08,0.08
1.016611099243164,-0.03,0.01,0.11,0.11
1.0269920825958252,0.0,0.0,0.09,0.09
1.0367801189422607,0.02,-0.01,0.07,0.07
1.0465202331542969,0.01,-0.02,0.09,0.09
1.0567800998687744,-0.01,-0.02,0.07,0.07
1.066770076751709,-0.01,-0.02,0.1,0.1
1.0762948989868164,0.02,-0.02,0.09,0.09
1.086461067199707,0.02,-0.02,0.06,0.06
1.0961689949035645,-0.03,0.01,0.1,0.1
1.1060950756072998,-0.03,0.02,0.12,0.12
1.1160101890563965,-0.01,0.01,0.09,0.09
1.1265902519226074,-0.01,0.02,0.1,0.1
1.13637113571167,-0.01,0.01,0.1,0.1
1.1468210220336914,-0.01,0.0,0.09,0.09
1.1585030555725098,0.0,0.0,0.07,0.07
1.1664252281188965,0.03,0.0,0.04,0.05
1.1761400699615479,-0.01,0.0,0.1,0.1
1.186150074005127,-0.06,0.01,0.12,0.13
1.1963272094726562,0.03,-0.01,0.06,0.06
1.2058849334716797,0.04,-0.01,0.08,0.09
1.2161870002746582,-0.03,0.02,0.13,0.13
1.2272651195526123,-0.04,0.01,0.13,0.13
1.2367019653320312,-0.01,0.0,0.08,0.08
1.24586820602417,0.0,-0.02,0.1,0.1
1.2558040618896484,0.01,-0.02,0.07,0.07
1.3004200458526611,0.01,-0.03,0.06,0.06
1.3043789863586426,-0.05,0.01,0.1,0.11
1.3075110912322998,-0.03,0.02,0.12,0.12
1.3105790615081787,0.0,0.01,0.07,0.07
1.3129639625549316,0.0,0.03,0.08,0.08
1.3316800594329834,0.01,0.03,0.11,0.11
1.3347392082214355,0.0,0.01,0.09,0.09
1.3446011543273926,-0.01,0.0,0.08,0.08
1.3472871780395508,0.01,0.0,0.1,0.1
1.3635859489440918,0.0,-0.03,0.1,0.1
1.3790521621704102,-0.03,-0.02,0.07,0.07
1.3807659149169922,-0.02,-0.02,0.09,0.09
