time,ax,ay,az,atotal
4.4781670570373535,-0.32,-2.93,0.06,2.94
4.482006072998047,-0.33,-2.87,0.07,2.88
4.491447925567627,-0.31,-2.84,0.02,2.85
4.501548767089844,-0.32,-2.79,0.06,2.8
4.511124849319458,-0.32,-2.73,0.05,2.74
4.521073818206787,-0.32,-2.67,0.07,2.69
4.531219005584717,-0.31,-2.6,0.05,2.61
4.541539907455444,-0.32,-2.53,0.07,2.55
4.551229953765869,-0.32,-2.46,0.06,2.48
4.573617935180664,-0.31,-2.41,0.07,2.43
4.577887058258057,-0.29,-2.35,0.06,2.36
4.581130027770996,-0.29,-2.28,0.08,2.29
4.5910210609436035,-0.27,-2.2,0.04,2.21
4.601113796234131,-0.28,-2.12,0.1,2.14
4.611080884933472,-0.26,-2.03,0.05,2.04
4.621153831481934,-0.22,-1.89,0.1,1.9
4.630818843841553,-0.19,-1.78,0.05,1.79
4.640796899795532,-0.18,-1.73,0.07,1.74
4.651090860366821,-0.16,-1.69,0.08,1.69
4.673054933547974,0.03,-1.49,0.09,1.49
4.677617073059082,0.2,0.3,0.13,0.38
4.681313991546631,0.07,0.91,-0.02,0.91
4.690420866012573,-0.14,0.57,0.25,0.63
4.700592041015625,0.16,0.68,0.02,0.69
4.710569858551025,0.08,0.6,0.12,0.61
4.720380783081055,0.04,0.68,0.11,0.69
4.730093002319336,0.04,0.66,0.1,0.66
4.74060583114624,0.08,0.64,0.09,0.65
4.750226974487305,0.06,0.64,0.1,0.65
4.772681951522827,0.04,0.64,0.11,0.65
4.775712013244629,0.05,0.62,0.11,0.63
4.7800328731536865,0.05,0.6,0.1,0.61
4.789855003356934,0.05,0.59,0.1,0.6
4.799996852874756,0.04,0.59,0.11,0.6
4.809846878051758,0.05,0.58,0.11,0.59
4.8193418979644775,0.05,0.58,0.1,0.59
4.829559803009033,0.05,0.59,0.1,0.6
4.84001088142395,0.04,0.58,0.1,0.58
4.8499369621276855,0.05,0.59,0.1,0.6
4.871811866760254,0.06,0.59,0.11,0.6
4.87521505355835,0.05,0.58,0.11,0.59
4.879514932632446,0.05,0.59,0.1,0.6
4.889269828796387,0.05,0.58,0.1,0.59
4.899898052215576,0.06,0.57,0.09,0.58
4.909918785095215,0.05,0.55,0.1,0.56
4.9191789627075195,0.04,0.54,0.1,0.55
4.929301738739014,0.05,0.53,0.1,0.54
4.939426898956299,0.05,0.52,0.1,0.53
4.949707984924316,0.05,0.5,0.1,0.51
4.971790790557861,0.03,0.51,0.09,0.51
4.975326061248779,0.04,0.51,0.1,0.52
4.979810953140259,0.06,0.5,0.1,0.51
4.989680767059326,0.05,0.51,0.11,0.52
4.999778747558594,0.03,0.51,0.1,0.52
5.008537769317627,0.05,0.51,0.1,0.52
5.018674850463867,0.05,0.5,0.1,0.51
5.02885103225708,0.03,0.5,0.1,0.51
5.038506984710693,0.03,0.49,0.1,0.5
5.048737049102783,0.06,0.48,0.1,0.49
